Verbatim DVD-RAM 5.2GB Rewritable Type 1 DS,Erica Bern,44387,475.26,29.89,1.99,Prince Edward Island,Computer Peripherals,0.5
Southworth 25% Cotton Antique Laid Paper & Envelopes,Erica Bern,44387,-6.71,8.34,4.82,Prince Edward Island,Paper,0.4
Bevis 36 x 72 Conference Tables,Greg Guthrie,44576,-189.35,124.49,51.94,Prince Edward Island,Tables,0.63
Xerox 1936,Dan Reichenbach,45601,267.64,19.98,5.97,Prince Edward Island,Paper,0.38
Eldon® 400 Class™ Desk Accessories Black Carbon,Jim Sink,45606,-124.25,8.75,8.54,Prince Edward Island,Office Furnishings,0.43
Dixon My First Ticonderoga Pencil #2,Jim Sink,45606,-8.38,5.85,2.27,Prince Edward Island,Pens & Art Supplies,0.56
Durable Pressboard Binders,Carlos Soltero,46119,15.27,3.8,1.49,Prince Edward Island,Binders and Binder Accessories,0.38
Adams Telephone Message Book w/Frequently-Called Numbers Space 400 Messages per Book,Carlos Soltero,46119,57.31,7.98,1.25,Prince Edward Island,Paper,0.35
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Carlos Soltero,46119,-575.35,417.4,75.23,Prince Edward Island,Tables,0.79
Array® Parchment Paper Assorted Colors,Chuck Magee,46756,-22.45,7.28,11.15,Prince Edward Island,Paper,0.37
Avery Durable Poly Binders,Philip Brown,47714,-125.36,5.53,6.98,Prince Edward Island,Binders and Binder Accessories,0.39
Dana Swing-Arm Lamps,Hilary Holden,47846,-9.45,10.68,13.04,Prince Edward Island,Office Furnishings,0.6
Rubbermaid ClusterMat Chairmats Mat Size- 66 x 60 Lip 20 x 11 -90 Degree Angle,Hilary Holden,47846,631.99,110.98,13.99,Prince Edward Island,Office Furnishings,0.69
Tenex 46 x 60 Computer Anti-Static Chairmat Rectangular Shaped,Hilary Holden,47846,1581.93,105.98,13.99,Prince Edward Island,Office Furnishings,0.65
HP Office Paper (20Lb. and 87 Bright),Hilary Holden,47846,-120.08,6.68,6.93,Prince Edward Island,Paper,0.37
Bionaire Personal Warm Mist Humidifier/Vaporizer,Greg Guthrie,47876,58.08,46.89,5.1,Prince Edward Island,Appliances,0.46
270c,Jennifer Braxton,48067,695.06,125.99,3,Prince Edward Island,Telephones and Communication,0.59
T28 WORLD,Jennifer Braxton,48067,630.7,195.99,8.99,Prince Edward Island,Telephones and Communication,0.6
#10-4 1/8 x 9 1/2 Premium Diagonal Seam Envelopes,Erica Bern,48199,279.74,15.74,1.39,Prince Edward Island,Envelopes,0.4
CF 888,Jim Sink,49029,2549.4,195.99,3.99,Prince Edward Island,Telephones and Communication,0.59
GBC Standard Therm-A-Bind Covers,Noah Childs,49216,-45.82,24.92,12.98,Prince Edward Island,Binders and Binder Accessories,0.39
Epson LQ-570e Dot Matrix Printer,Noah Childs,49216,-172.48,270.97,28.06,Manitoba,Office Machines,0.56
Staples Premium Bright 1-Part Blank Computer Paper,Noah Childs,49216,30.63,12.28,6.35,Manitoba,Paper,0.38
Okidata ML390 Turbo Dot Matrix Printers,Evan Minnotte,49990,501.51,442.14,14.7,Manitoba,Office Machines,0.56
Hon Metal Bookcases Black,Guy Armstrong,50081,-88.75,70.98,26.74,Manitoba,Bookcases,0.6
24 Capacity Maxi Data Binder Racks Pearl,Guy Armstrong,50404,905.57,210.55,9.99,Manitoba,Storage & Organization,0.6
Lesro Round Back Collection Coffee Table End Table,Guy Armstrong,50404,-367,182.55,69,Manitoba,Tables,0.72
PC Concepts 116 Key Quantum 3000 Keyboard,Chuck Magee,50784,-130.88,32.98,5.5,Manitoba,Computer Peripherals,0.75
Wilson Jones Ledger-Size Piano-Hinge Binder 2 Blue,Greg Guthrie,50850,578.14,40.98,7.47,Manitoba,Binders and Binder Accessories,0.37
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Greg Guthrie,50850,-634.87,417.4,75.23,Manitoba,Tables,0.79
Accessory17,Carlos Soltero,51075,-160.68,35.99,5,Manitoba,Telephones and Communication,0.82
Telescoping Adjustable Floor Lamp,Greg Guthrie,51461,-97.54,19.99,11.17,Manitoba,Office Furnishings,0.6
Xerox 1898,Greg Guthrie,51558,-87.27,6.68,6.92,Manitoba,Paper,0.37
Barricks Non-Folding Utility Table with Steel Legs Laminate Tops,Greg Guthrie,51558,85.29,85.29,60,Manitoba,Tables,0.56
ACCOHIDE® Binder by Acco,Carlos Soltero,52130,-39.96,4.13,5.34,Manitoba,Binders and Binder Accessories,0.38
Eldon Executive Woodline II Cherry Finish Desk Accessories,Carlos Soltero,52130,-4.01,40.89,18.98,Manitoba,Office Furnishings,0.57
Belkin 8 Outlet Surge Protector,Greg Guthrie,52482,163.78,40.98,5.33,Manitoba,Appliances,0.57
Executive Impressions 14 Contract Wall Clock,Greg Guthrie,52482,217.06,22.23,3.63,Manitoba,Office Furnishings,0.52
Holmes Replacement Filter for HEPA Air Cleaner Large Room,Christopher Schild,53410,-253.11,14.81,13.32,Manitoba,Appliances,0.43
Bevis Steel Folding Chairs,Joy Smith,53477,-1207.18,95.95,74.35,Manitoba,Chairs & Chairmats,0.57
Global Leather and Oak Executive Chair Black,Joy Smith,53477,1261.44,300.98,64.73,Manitoba,Chairs & Chairmats,0.56
Snap-A-Way® Black Print Carbonless Ruled Speed Letter Triplicate,Joy Smith,53477,536.87,37.94,5.08,Manitoba,Paper,0.38
Fellowes Super Stor/Drawer® Files,Joy Smith,53477,610.9,161.55,19.99,Manitoba,Storage & Organization,0.66
Logitech Cordless Navigator Duo,Joy Smith,53508,149.64,80.98,7.18,Manitoba,Computer Peripherals,0.48
Sharp EL500L Fraction Calculator,Joy Smith,53508,-32.42,13.99,7.51,Manitoba,Office Machines,0.39
White GlueTop Scratch Pads,Joy Smith,53508,1.06,15.04,1.97,Manitoba,Paper,0.39
Fellowes Strictly Business® Drawer File Letter/Legal Size,Guy Armstrong,53703,-34.79,140.85,19.99,Manitoba,Storage & Organization,0.73
Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright Disposable Bags,Brian Moss,54115,-80.05,4.37,5.15,Manitoba,Appliances,0.59
Cardinal Holdit Business Card Pockets,Brian Moss,54115,-89.42,4.98,4.95,Manitoba,Binders and Binder Accessories,0.37
Accessory36,Logan Haushalter,54437,-311.05,55.99,5,Manitoba,Telephones and Communication,0.83
T193,Guy Armstrong,54501,481.7,65.99,4.99,Manitoba,Telephones and Communication,0.57
Sharp EL500L Fraction Calculator,Guy Armstrong,54501,-33.03,13.99,7.51,Manitoba,Office Machines,0.39
Tennsco Commercial Shelving,Guy Armstrong,54501,-1195.29,20.34,35,Manitoba,Storage & Organization,0.84
T39m,Christopher Schild,54753,1380.32,155.99,3.9,Manitoba,Telephones and Communication,0.55
Tennsco Industrial Shelving,Jim Sink,55138,-628.38,48.91,35,Manitoba,Storage & Organization,0.83
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Carlos Soltero,55271,-210.14,100.89,42,Manitoba,Chairs & Chairmats,0.61
Colored Envelopes,Jennifer Braxton,55331,-8.24,3.69,2.5,Manitoba,Envelopes,0.39
Accessory13,Brian Moss,55618,479.95,35.99,1.25,Manitoba,Telephones and Communication,0.57
Xerox 197,Harold Engle,56645,65.82,30.98,17.08,Manitoba,Paper,0.4
Bretford CR4500 Series Slim Rectangular Table,Harold Engle,56645,3277.57,348.21,40.19,Manitoba,Tables,0.62
Xerox 1976,Carlos Soltero,56803,-103.27,6.48,5.9,Manitoba,Paper,0.37
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Hilary Holden,57159,-635.65,280.98,57,Manitoba,Chairs & Chairmats,0.78
Hammermill Color Copier Paper (28Lb. and 96 Bright),Hilary Holden,57159,-214.39,9.99,11.59,Manitoba,Paper,0.4
GBC Prepunched Paper 19-Hole for Binding Systems 24-lb,Logan Haushalter,57507,-19.68,15.01,8.4,Manitoba,Binders and Binder Accessories,0.39
Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles 3-1/8 Cut,Guy Armstrong,57922,-287.28,6.84,8.37,Manitoba,Scissors Rulers and Trimmers,0.58
Serrated Blade or Curved Handle Hand Letter Openers,Erica Bern,58117,-62.84,3.14,1.92,Manitoba,Scissors Rulers and Trimmers,0.84
GE 48 Fluorescent Tube Cool White Energy Saver 34 Watts 30/Box,Logan Haushalter,58278,2093.7,99.23,8.99,Manitoba,Office Furnishings,0.35
Accessory4,Logan Haushalter,58278,-434.56,85.99,0.99,Manitoba,Telephones and Communication,0.85
Hon GuestStacker Chair,Harold Engle,58502,1009.38,226.67,28.16,Manitoba,Chairs & Chairmats,0.59
Belkin ErgoBoard™ Keyboard,Christopher Schild,58788,43.72,30.98,6.5,Manitoba,Computer Peripherals,0.64
TOPS Money Receipt Book Consecutively Numbered in Red ,Helen Abelman,58947,102.58,8.01,2.87,Manitoba,Paper,0.4
Xerox 1989,Helen Abelman,58947,-67.79,4.98,5.02,Manitoba,Paper,0.38
GE 4 Foot Flourescent Tube 40 Watt,Jack Lebron,59074,70.8,14.98,8.99,British Columbia,Office Furnishings,0.39
Bush Westfield Collection Bookcases Fully Assembled,Jack Lebron,59233,-160.46,100.98,35.84,British Columbia,Bookcases,0.62
Nu-Dell Leatherette Frames,Jack Lebron,59233,7.69,14.34,5,British Columbia,Office Furnishings,0.49
Micro Innovations Micro Digital Wireless Keyboard and Mouse Gray,Giulietta Baptist,59425,717.12,83.1,6.13,British Columbia,Computer Peripherals,0.45
Snap-A-Way® Black Print Carbonless Ruled Speed Letter Triplicate,Giulietta Baptist,59425,741.27,37.94,5.08,British Columbia,Paper,0.38
Xerox 1994,Jim Sink,59750,-66.05,6.48,5.74,British Columbia,Paper,0.37
Dixon Ticonderoga Core-Lock Colored Pencils,Julie Creighton,35,60.72,9.11,2.25,British Columbia,Pens & Art Supplies,0.52
CF 688,Julie Creighton,35,48.99,155.99,8.99,British Columbia,Telephones and Communication,0.58
Fellowes Staxonsteel® Drawer Files,Sanjit Chand,294,489.02,193.17,19.99,British Columbia,Storage & Organization,0.71
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Matt Collins,450,109.33,34.58,8.99,British Columbia,Pens & Art Supplies,0.56
Hanging Personal Folder File,Matt Collins,450,-211.13,15.7,11.25,British Columbia,Storage & Organization,0.6
Memorex 4.7GB DVD+RW 3/Pack,Matt Collins,1028,-28.46,28.48,1.99,British Columbia,Computer Peripherals,0.4
3285,Matt Collins,1028,-60.39,205.99,5.99,British Columbia,Telephones and Communication,0.59
Wirebound Message Books Four 2 3/4 x 5 Forms per Page 600 Sets per Book,Justin Knight,1314,-7.61,9.27,4.39,British Columbia,Paper,0.38
Office Star - Task Chair with Contemporary Loop Arms,Rob Haberlin,2279,205.83,90.98,30,British Columbia,Chairs & Chairmats,0.61
Acco Perma® 3000 Stacking Storage Drawers,Rob Haberlin,2279,52.53,20.98,5.42,British Columbia,Storage & Organization,0.66
80 Minute CD-R Spindle 100/Pack - Staples,Rob Haberlin,2465,271.87,39.48,1.99,British Columbia,Computer Peripherals,0.54
Avery 479,Rob Haberlin,2530,4.58,2.61,0.5,British Columbia,Labels,0.39
Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Rob Haberlin,2883,177.66,64.98,6.88,British Columbia,Storage & Organization,0.73
Imation Printable White 80 Minute CD-R Spindle 50/Pack,Christina Vanderzanden,3362,734.75,40.98,1.99,British Columbia,Computer Peripherals,0.44
Eldon® Gobal File Keepers,Christina Vanderzanden,3362,-109.1,15.14,4.53,British Columbia,Storage & Organization,0.81
Kensington 7 Outlet MasterPiece® HOMEOFFICE Power Control Center,Matt Collins,5318,195.16,131.12,0.99,British Columbia,Appliances,0.55
2160i,Matt Collins,5318,1196.37,200.99,4.2,British Columbia,Telephones and Communication,0.59
Sharp AL-1530CS Digital Copier,Sanjit Chand,5988,-379.29,499.99,24.49,British Columbia,Copiers and Fax,0.36
Seth Thomas 13 1/2 Wall Clock,Matt Collins,6115,78.86,17.78,5.03,British Columbia,Office Furnishings,0.54
Tenex Carpeted Granite-Look or Clear Contemporary Contour Shape Chair Mats,Justin Knight,6337,-912.08,70.71,37.58,British Columbia,Office Furnishings,0.78
Bretford Rectangular Conference Table Tops,Justin Knight,6337,-261.61,376.13,85.63,British Columbia,Tables,0.74
Wirebound Voice Message Log Book,Rob Haberlin,6434,14.49,4.76,0.88,British Columbia,Paper,0.39
80 Minute CD-R Spindle 100/Pack - Staples,Lena Cacioppo,7136,88.72,39.48,1.99,British Columbia,Computer Peripherals,0.54
Avery 493,Lena Cacioppo,7136,17.05,4.91,0.5,British Columbia,Labels,0.36
OSullivan Manor Hill 2-Door Library in Brianna Oak,Kimberly Carter,7489,552.97,180.98,23.58,British Columbia,Bookcases,0.74
Novimex Swivel Fabric Task Chair,Gene Hale,7968,-270,150.98,30,British Columbia,Chairs & Chairmats,0.74
Imation Primaris 3.5 2HD Unformatted Diskettes 10/Pack,Christina Vanderzanden,8227,-43.21,4.77,2.39,British Columbia,Computer Peripherals,0.72
Project Tote Personal File,Matt Collins,9123,-108.28,14.03,9.37,British Columbia,Storage & Organization,0.56
3M Organizer Strips,Sally Knutson,9792,-73.14,5.4,7.78,British Columbia,Binders and Binder Accessories,0.37
Imation 3.5 DS-HD Macintosh Formatted Diskettes 10/Pack,Kimberly Carter,9860,-73.66,7.28,3.52,British Columbia,Computer Peripherals,0.68
Sanford Colorific Colored Pencils 12/Box,Christina Vanderzanden,10310,9.59,2.88,1.01,British Columbia,Pens & Art Supplies,0.55
R380,Christina Vanderzanden,10310,-655.42,195.99,3.99,British Columbia,Telephones and Communication,0.58
Xerox 1899,Kimberly Carter,10369,-12.38,5.78,4.96,British Columbia,Paper,0.36
Imation IBM Formatted Diskettes 100/Pack,Kimberly Carter,10369,-95.54,28.48,8.99,British Columbia,Computer Peripherals,0.7
Barrel Sharpener,Rob Haberlin,10692,-69.91,3.57,4.17,British Columbia,Pens & Art Supplies,0.59
2160i,Rob Haberlin,10692,2369.84,200.99,4.2,British Columbia,Telephones and Communication,0.59
A1228,Rob Haberlin,10692,-457.16,195.99,8.99,British Columbia,Telephones and Communication,0.58
Gould Plastics 9-Pocket Panel Bin 18-3/8w x 5-1/4d x 20-1/2h Black,Justin Knight,11553,-517.17,52.99,19.99,British Columbia,Storage & Organization,0.81
Bush Westfield Collection Bookcases Dark Cherry Finish Fully Assembled,Justin Knight,11553,-429.86,100.98,57.38,British Columbia,Bookcases,0.78
Accessory34,Justin Knight,11553,365.42,85.99,0.99,British Columbia,Telephones and Communication,0.55
Bagged Rubber Bands,Christina Vanderzanden,11776,-14.1,1.26,0.7,British Columbia,Rubber Bands,0.81
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Marina Lichtenstein,11782,-63.72,4.98,4.75,British Columbia,Paper,0.36
Panasonic All Digital Answering System with Caller ID* KX-TM150B,Marina Lichtenstein,11782,14.35,66.99,13.99,British Columbia,Telephones and Communication,0.6
Wilson Jones® Four-Pocket Poly Binders,Justin Knight,12199,-10.73,6.54,5.27,British Columbia,Binders and Binder Accessories,0.36
Dual Level Single-Width Filing Carts,Justin Knight,12199,3051.62,155.06,7.07,British Columbia,Storage & Organization,0.59
Economy Binders,Gene Hale,14275,-7.73,2.08,1.49,British Columbia,Binders and Binder Accessories,0.36
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Gene Hale,14275,-187.75,160.98,30,British Columbia,Chairs & Chairmats,0.62
X-Rack™ File for Hanging Folders,Gene Hale,14535,-33.82,11.29,5.03,British Columbia,Storage & Organization,0.59
Verbatim DVD-RAM 5.2GB Rewritable Type 1 DS,Rob Haberlin,15329,319.52,29.89,1.99,British Columbia,Computer Peripherals,0.5
Newell 323,Gene Hale,15621,-13.95,1.68,1.57,British Columbia,Pens & Art Supplies,0.59
Eldon Portable Mobile Manager,Gene Hale,15621,-136.2,28.28,13.99,British Columbia,Storage & Organization,0.58
Avery Binder Labels,Michelle Arnett,17826,-88.61,3.89,7.01,British Columbia,Binders and Binder Accessories,0.37
Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Sally Knutson,17926,-70.04,15.31,8.78,British Columbia,Storage & Organization,0.57
Master Giant Foot® Doorstop Safety Yellow,Rob Haberlin,18247,27.22,7.59,4,British Columbia,Office Furnishings,0.42
Newell 315,Justin Knight,18471,46.41,5.98,0.96,British Columbia,Pens & Art Supplies,0.6
Kleencut® Forged Office Shears by Acme United Corporation,Justin Knight,18471,-8.02,2.08,2.56,British Columbia,Scissors Rulers and Trimmers,0.55
Xerox 1983,Justin Knight,18471,-47.12,5.98,5.46,British Columbia,Paper,0.36
T61,Lena Cacioppo,19813,218.73,45.99,2.5,British Columbia,Telephones and Communication,0.56
Avery Poly Binder Pockets,Seth Vernon,20322,-183.36,3.58,5.47,British Columbia,Binders and Binder Accessories,0.37
Bush Westfield Collection Bookcases Fully Assembled,Seth Vernon,20322,-129.53,100.98,35.84,British Columbia,Bookcases,0.62
Xerox 196,Seth Vernon,20322,-72.28,5.78,7.96,British Columbia,Paper,0.36
Nu-Dell Leatherette Frames,Gene Hale,20422,115.21,14.34,5,British Columbia,Office Furnishings,0.49
Colored Envelopes,Luke Weiss,20448,6.84,3.69,2.5,British Columbia,Envelopes,0.39
Pressboard Covers with Storage Hooks 9 1/2 x 11 Light Blue,Justin Knight,21892,-18.34,4.91,4.97,British Columbia,Binders and Binder Accessories,0.38
Eldon Simplefile® Box Office®,Rob Haberlin,22980,-27.92,12.44,6.27,British Columbia,Storage & Organization,0.57
6190,Julie Creighton,23907,-164.46,65.99,2.5,British Columbia,Telephones and Communication,0.55
Panasonic KX-P3200 Dot Matrix Printer,Sanjit Chand,24064,935.8,297.64,14.7,British Columbia,Office Machines,0.57
Wilson Jones DublLock® D-Ring Binders,Justin Knight,24132,-4.49,6.75,2.99,British Columbia,Binders and Binder Accessories,0.35
Wilson Jones Hanging View Binder White 1,Justin Knight,24132,-101.25,7.1,6.05,British Columbia,Binders and Binder Accessories,0.39
Fellowes Basic 104-Key Keyboard Platinum,Justin Knight,24132,-1.88,20.95,4,British Columbia,Computer Peripherals,0.6
Ibico Recycled Linen-Style Covers,Justin Knight,24132,339.75,39.06,10.55,British Columbia,Binders and Binder Accessories,0.37
Self-Adhesive Ring Binder Labels,Justin Knight,24132,-57.75,3.52,6.83,British Columbia,Binders and Binder Accessories,0.38
Tenex File Box Personal Filing Tote with Lid Black,Justin Knight,24132,-47.97,15.51,17.78,British Columbia,Storage & Organization,0.59
1726 Digital Answering Machine,Luke Weiss,24576,24.56,20.99,4.81,British Columbia,Telephones and Communication,0.58
DAX Clear Channel Poster Frame,Luke Weiss,24576,38.02,14.58,7.4,British Columbia,Office Furnishings,0.48
80 Minute Slim Jewel Case CD-R 10/Pack - Staples,Christina Vanderzanden,25248,29.21,8.33,1.99,British Columbia,Computer Peripherals,0.52
Xerox 1891,Christina Vanderzanden,25248,418.19,48.91,5.81,British Columbia,Paper,0.38
Xerox 220,Lena Cacioppo,25475,-191.49,6.48,7.49,British Columbia,Paper,0.37
Computer Printout Paper with Letter-Trim Perforations,Seth Vernon,26978,-21.2,18.97,9.03,British Columbia,Paper,0.37
Wausau Papers Astrobrights® Colored Envelopes,Sanjit Chand,27105,39.63,5.98,2.5,British Columbia,Envelopes,0.36
Executive Impressions 8-1/2 Career Panel/Partition Cubicle Clock,Sanjit Chand,27105,26.21,10.4,5.4,British Columbia,Office Furnishings,0.51
Belkin MediaBoard 104- Keyboard,Julie Creighton,28068,-43.96,27.48,4,British Columbia,Computer Peripherals,0.75
Executive Impressions 12 Wall Clock,Sanjit Chand,28802,51.36,17.67,8.99,British Columbia,Office Furnishings,0.47
Southworth 25% Cotton Antique Laid Paper & Envelopes,Sanjit Chand,28802,25.95,8.34,4.82,British Columbia,Paper,0.4
6185,Sanjit Chand,28802,884.91,205.99,3,British Columbia,Telephones and Communication,0.58
Eldon Spacemaker® Box Quick-Snap Lid Clear,Anthony Johnson,28839,-175.86,3.34,7.49,British Columbia,Pens & Art Supplies,0.54
Xerox 1995,Anthony Johnson,29252,-15.44,6.48,5.19,British Columbia,Paper,0.37
Honeywell Quietcare HEPA Air Cleaner,Kimberly Carter,31941,650.73,78.65,13.99,British Columbia,Appliances,0.52
Xerox 1993,Kimberly Carter,31941,-43.5,6.48,9.68,British Columbia,Paper,0.36
Hon Deluxe Fabric Upholstered Stacking Chairs Rounded Back,Marina Lichtenstein,32418,-131.31,243.98,43.32,British Columbia,Chairs & Chairmats,0.55
Strathmore #10 Envelopes Ultimate White,Sanjit Chand,34241,16.23,52.71,2.5,British Columbia,Envelopes,0.36
Fellowes 8 Outlet Superior Workstation Surge Protector,Sally Knutson,34816,267.16,41.71,4.5,British Columbia,Appliances,0.56
Tyvek Interoffice Envelopes 9 1/2 x 12 1/2 100/Box,Sally Knutson,34816,590.77,60.98,19.99,British Columbia,Envelopes,0.38
Fiskars® Softgrip Scissors,Luke Weiss,35011,-2.31,10.98,3.37,British Columbia,Scissors Rulers and Trimmers,0.57
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Anthony Johnson,36068,1243.17,279.81,23.19,British Columbia,Appliances,0.59
Accessory20,Michelle Arnett,36930,1325.82,85.99,3.3,British Columbia,Telephones and Communication,0.37
Xerox 1971,Luke Weiss,37315,-133.68,4.28,5.17,British Columbia,Paper,0.4
5165,Luke Weiss,37315,1176.48,175.99,4.99,British Columbia,Telephones and Communication,0.59
Lexmark Z54se Color Inkjet Printer,Luke Weiss,37925,1265.82,90.97,14,British Columbia,Office Machines,0.36
StarTAC 7760,Luke Weiss,37925,394.45,65.99,3.99,British Columbia,Telephones and Communication,0.59
Premier Elliptical Ring Binder Black,Rob Haberlin,38021,709.33,30.44,1.49,British Columbia,Binders and Binder Accessories,0.37
Wilson Jones DublLock® D-Ring Binders,Julie Creighton,38336,2.82,6.75,2.99,British Columbia,Binders and Binder Accessories,0.35
Micro Innovations 104 Keyboard,Julie Creighton,38336,-116.45,10.97,6.5,British Columbia,Computer Peripherals,0.64
Eldon Expressions Punched Metal & Wood Desk Accessories Pewter & Cherry,Justin Knight,38565,-11.69,10.64,5.16,British Columbia,Office Furnishings,0.57
Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Sally Knutson,39783,-94.76,4.06,6.89,British Columbia,Appliances,0.6
GBC Standard Plastic Binding Systems Combs,Sally Knutson,39783,5.02,8.85,5.6,British Columbia,Binders and Binder Accessories,0.36
Avery 520,Sally Knutson,39783,39.9,3.15,0.5,British Columbia,Labels,0.37
Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote,Michelle Arnett,42500,437.07,48.92,4.5,British Columbia,Appliances,0.59
Cardinal Slant-D® Ring Binder Heavy Gauge Vinyl,Michelle Arnett,42500,-10.48,8.69,2.99,British Columbia,Binders and Binder Accessories,0.39
Fiskars® Softgrip Scissors,Julie Creighton,44162,42.76,10.98,3.37,British Columbia,Scissors Rulers and Trimmers,0.57
TOPS Money Receipt Book Consecutively Numbered in Red ,Sally Knutson,44256,48.45,8.01,2.87,British Columbia,Paper,0.4
Xerox 226,Sally Knutson,44256,-38.72,6.48,5.84,British Columbia,Paper,0.37
Sanford 52201 APSCO Electric Pencil Sharpener,Sally Knutson,44256,182.15,40.97,8.99,British Columbia,Pens & Art Supplies,0.59
Laminate Occasional Tables,Sally Knutson,44320,-1640.51,154.13,69,British Columbia,Tables,0.68
Round Ring Binders,Kimberly Carter,45377,-22.9,2.08,1.49,British Columbia,Binders and Binder Accessories,0.38
Durable Pressboard Binders,Rob Haberlin,47367,-0.17,3.8,1.49,British Columbia,Binders and Binder Accessories,0.38
Avery 52,Rob Haberlin,47367,2.28,3.69,0.5,British Columbia,Labels,0.38
Avery 492,Sally Knutson,47750,36.64,2.88,0.5,British Columbia,Labels,0.39
Executive Impressions 13 Chairman Wall Clock,Sally Knutson,47750,216.12,25.38,8.99,British Columbia,Office Furnishings,0.5
Binder Posts,Marina Lichtenstein,48388,-13.33,5.74,5.01,British Columbia,Binders and Binder Accessories,0.39
Avery 498,Christina DeMoss,49059,45.51,2.89,0.5,British Columbia,Labels,0.38
Xerox 1891,Christina DeMoss,49059,32.86,48.91,5.81,British Columbia,Paper,0.38
DIXON Oriole® Pencils,Luke Weiss,49510,-6.22,2.58,1.3,British Columbia,Pens & Art Supplies,0.59
Avery Durable Binders,Sally Knutson,49634,10.91,2.88,1.49,British Columbia,Binders and Binder Accessories,0.36
Avery 510,Michelle Arnett,50210,82.3,3.75,0.5,British Columbia,Labels,0.37
Super Bands 12/Pack,Michelle Arnett,50210,-30.26,1.86,2.58,British Columbia,Rubber Bands,0.82
iDEN i95,Sanjit Chand,50503,-186.33,65.99,19.99,British Columbia,Telephones and Communication,0.59
Staples 6 Outlet Surge,Anthony Johnson,50816,-35.94,11.97,4.98,British Columbia,Appliances,0.58
Lock-Up Easel Spel-Binder,Anthony Johnson,50816,302.8,28.53,1.49,British Columbia,Binders and Binder Accessories,0.38
Memorex 4.7GB DVD+R 3/Pack,Anthony Johnson,50816,-12.46,15.28,1.99,British Columbia,Computer Peripherals,0.42
3M Polarizing Task Lamp with Clamp Arm Light Gray,Luke Weiss,51073,958.8,136.98,24.49,British Columbia,Office Furnishings,0.59
Advantus Employee of the Month Certificate Frame 11 x 13-1/2,Luke Weiss,51073,813.35,30.93,3.92,British Columbia,Office Furnishings,0.44
Office Star Flex Back Scooter Chair with White Frame,Rob Haberlin,51584,176.04,110.98,30,British Columbia,Chairs & Chairmats,0.71
Howard Miller 11-1/2 Diameter Ridgewood Wall Clock,Monica Federle,51879,372.26,51.94,19.99,British Columbia,Office Furnishings,0.44
Southworth 25% Cotton Premium Laser Paper and Envelopes,Monica Federle,51879,212.06,19.98,8.68,British Columbia,Paper,0.37
Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Kimberly Carter,52288,545.11,78.69,19.99,British Columbia,Office Furnishings,0.43
Lock-Up Easel Spel-Binder,Michelle Arnett,53190,74.64,28.53,1.49,British Columbia,Binders and Binder Accessories,0.38
StarTAC 7760,Michelle Arnett,53190,-170.53,65.99,3.99,British Columbia,Telephones and Communication,0.59
Seth Thomas 12 Clock w/ Goldtone Case,Sanjit Chand,53536,109.16,22.98,7.58,British Columbia,Office Furnishings,0.51
Bevis Round Conference Room Tables and Bases,Sanjit Chand,53536,-234.59,179.29,56.2,British Columbia,Tables,0.71
#10 Self-Seal White Envelopes,Marina Lichtenstein,53572,4.79,11.09,5.25,British Columbia,Envelopes,0.36
Xerox 1885,Joy Smith,53825,649.8,48.04,7.23,British Columbia,Paper,0.37
Fellowes Super Stor/Drawer® Files,Christina DeMoss,53863,1660.15,161.55,19.99,British Columbia,Storage & Organization,0.66
Advantus Push Pins Aluminum Head,Monica Federle,54119,-43.45,5.81,3.37,British Columbia,Rubber Bands,0.54
Acco Perma® 2700 Stacking Storage Drawers,Monica Federle,54119,-41.75,29.74,6.64,British Columbia,Storage & Organization,0.7
Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Dark Blue,Michelle Arnett,56224,-117.27,3.81,5.44,British Columbia,Binders and Binder Accessories,0.36
Bevis Steel Folding Chairs,Michelle Arnett,56224,-1115.99,95.95,74.35,British Columbia,Chairs & Chairmats,0.57
Staples Vinyl Coated Paper Clips 800/Box,Michelle Arnett,56224,48.59,7.89,2.82,British Columbia,Rubber Bands,0.4
Bevis 36 x 72 Conference Tables,Michelle Arnett,56224,-153.25,124.49,51.94,British Columbia,Tables,0.63
Telescoping Adjustable Floor Lamp,Michelle Arnett,56293,-44.81,19.99,11.17,British Columbia,Office Furnishings,0.6
